"","X","schlcode","c_size","c_boys","c_girls","c_numcl","c_pik","c_status","c_leom","c_tip","c_num4rd","c_type","flgrm4","mrkgrm4","ngrm4","flmth4","mrkmth4","nmth4","towncode","popcode","tip_a","grade","classid","classize","X_type_","X_freq_","cohsize","mathsize","avgmath","passmath","verbsize","avgverb","passverb","studchk","misskov2","missagg","nmiss_k","nmiss_a","classct","math_n","flmath_n","nmath_n","verb_n","flverb_n","nverb_n","impute","nverb_m","nmath_m","tip_s","townid","tipuach"
"1330",1330,51014,53,53,0,11,2,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,21,0,2,40,20,60.1500015258789,60,21,77.5199966430664,9.5,1,0,1,0,2,2,59.6052627563477,60.521053314209,38,75.3323059082031,10.2384614944458,39,0,NA,NA,19,61002,19
"1331",1331,51015,36,18,18,16,2,1,1,5,1,1,28,58,25,64,62,25,61002,12,34,4,1,36,0,1,36,25,62,64,25,58,28,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,34,61002,34
"1332",1332,51016,76,0,76,18,2,1,1,2,2,2,3,77,75,46.6699981689453,68,75,61002,12,10,4,1,39,0,2,76,38,70.1800003051758,39.5,38,79.3199996948242,2.59999990463257,1,0,0,0,0,2,68.408935546875,46.7026672363281,75,77.0161361694336,2.64933323860168,75,0,NA,NA,10,61002,10
"1333",1333,51016,76,0,76,18,2,1,1,2,2,2,3,77,75,46.6699981689453,68,75,61002,12,10,4,2,37,0,2,76,37,66.5899963378906,54.0999984741211,37,74.6500015258789,2.70000004768372,1,0,0,0,0,2,68.408935546875,46.7026672363281,75,77.0161361694336,2.64933323860168,75,0,NA,NA,10,61002,10
"1334",1334,51018,15,10,5,11,2,1,1,5,1,1,29,60,14,78.5699996948242,56,14,61002,12,52,4,1,15,0,1,15,14,56,78.5699996948242,14,60,29,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,52,61002,52
"1335",1335,51019,60,36,24,14,2,1,1,1,2,2,3,82,58,13.789999961853,76,58,61002,12,2,4,1,24,0,2,60,36,78.5800018310547,13.8999996185303,36,82.8600006103516,5.59999990463257,1,0,0,0,0,2,76.1031036376953,13.7862071990967,58,82.1544799804688,3.4758620262146,58,0,NA,NA,2,61002,2
"1336",1336,51019,60,36,24,14,2,1,1,1,2,2,3,82,58,13.789999961853,76,58,61002,12,2,4,2,36,0,2,60,22,72.0500030517578,13.6000003814697,22,81,0,1,0,0,0,0,2,76.1031036376953,13.7862071990967,58,82.1544799804688,3.4758620262146,58,0,NA,NA,2,61002,2
"1337",1337,51020,24,15,9,11,2,1,1,5,1,1,27,70,15,55,53,20,61002,12,34,4,1,24,0,1,24,20,52.9000015258789,55,15,70.0699996948242,26.7000007629395,1,0,0,0,0,1,52.9000015258789,55,20,70.0699996948242,26.7000007629395,15,0,NA,NA,34,61002,34
"1338",1338,51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.1499996185303,74,135,62000,11,9,4,1,36,0,4,143,33,74.7900009155273,33.2999992370605,33,77.8199996948242,6.09999990463257,1,0,0,0,0,4,73.925407409668,28.1399993896484,135,77.991569519043,8.95820903778076,134,0,NA,NA,9,62000,9
"1339",1339,51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.1499996185303,74,135,62000,11,9,4,2,36,0,4,143,33,69.9100036621094,30.2999992370605,32,78.4400024414062,3.09999990463257,1,0,0,0,0,4,73.925407409668,28.1399993896484,135,77.991569519043,8.95820903778076,134,0,NA,NA,9,62000,9
"1340",1340,51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.1499996185303,74,135,62000,11,9,4,3,36,0,4,143,35,78.3099975585938,17.1000003814697,35,81.3099975585938,5.69999980926514,1,0,0,0,0,4,73.925407409668,28.1399993896484,135,77.991569519043,8.95820903778076,134,0,NA,NA,9,62000,9
"1341",1341,51021,143,72,71,32,1,1,1,2,4,4,9,78,134,28.1499996185303,74,135,62000,11,9,4,4,35,0,4,143,34,72.4700012207031,32.4000015258789,34,74.3199996948242,20.6000003814697,1,0,0,0,0,4,73.925407409668,28.1399993896484,135,77.991569519043,8.95820903778076,134,0,NA,NA,9,62000,9
"1342",1342,51022,62,34,28,21,1,1,1,4,2,2,14,66,44,81.629997253418,59,49,62000,11,34,4,1,30,0,2,62,25,54.4000015258789,96,25,59,24,1,0,0,0,0,2,57.2505760192871,82.7076950073242,52,61.5753860473633,21.144229888916,52,0,NA,NA,34,62000,34
"1343",1343,51022,62,34,28,21,1,1,1,4,2,2,14,66,44,81.629997253418,59,49,62000,11,34,4,2,32,0,2,62,27,59.8899993896484,70.4000015258789,27,63.9599990844727,18.5,1,0,0,0,0,2,57.2505760192871,82.7076950073242,52,61.5753860473633,21.144229888916,52,0,NA,NA,34,62000,34
"1344",1344,51023,116,64,52,24,1,1,1,2,3,3,14,69,111,25,68,112,62000,11,10,4,2,39,0,3,116,38,63.7599983215332,36.7999992370605,38,64.6800003051758,15.8000001907349,1,0,0,1,0,3,64.4112014770508,35.9613342285156,75,65.3706665039062,17.3293342590332,75,0,NA,NA,10,62000,10
"1345",1345,51023,116,64,52,24,1,1,1,2,3,3,14,69,111,25,68,112,62000,11,10,4,3,37,0,3,116,37,65.0800018310547,35.0999984741211,37,66.0800018310547,18.8999996185303,1,0,0,1,0,3,64.4112014770508,35.9613342285156,75,65.3706665039062,17.3293342590332,75,0,NA,NA,10,62000,10
"1346",1346,51023,116,64,52,24,1,1,1,2,3,3,14,69,111,25,68,112,62000,11,10,4,1,40,0,3,116,37,75.2745971679688,2.781081199646,36,76.5611114501953,7.06388902664185,NA,1,0,1,0,3,64.4112014770508,35.9613342285156,75,65.3706665039062,17.3293342590332,75,1,36,37,10,62000,10
"1347",1347,51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.1699981689453,63,106,62000,11,17,4,1,31,0,4,122,28,74.0400009155273,25,28,73.5,17.8999996185303,1,0,0,1,0,4,68.0019073486328,39.3047637939453,84,67.365364074707,26.8341464996338,82,0,NA,NA,17,62000,17
"1348",1348,51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.1699981689453,63,106,62000,11,17,4,3,29,0,4,122,24,65.9599990844727,50,24,70.5400009155273,20.7999992370605,1,0,0,1,0,4,68.0019073486328,39.3047637939453,84,67.365364074707,26.8341464996338,82,0,NA,NA,17,62000,17
"1349",1349,51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.1699981689453,63,106,62000,11,17,4,4,32,0,4,122,32,64.25,43.7999992370605,30,59.0999984741211,40,1,0,0,1,0,4,68.0019073486328,39.3047637939453,84,67.365364074707,26.8341464996338,82,0,NA,NA,17,62000,17
"1350",1350,51025,122,61,61,30,1,1,1,3,4,4,31,64,102,47.1699981689453,63,106,62000,11,17,4,2,30,0,4,122,22,43.9018173217773,77.2009124755859,20,50.2019996643066,48.0800018310547,NA,1,0,1,0,4,68.0019073486328,39.3047637939453,84,67.365364074707,26.8341464996338,82,1,20,22,17,62000,17
"1351",1351,51026,39,22,17,19,1,1,1,2,2,2,42,59,31,54.8400001525879,57,31,62000,11,18,4,1,21,0,2,39,18,58.6100006103516,55.5999984741211,18,59.2799987792969,38.9000015258789,1,0,0,1,0,2,58.6100006103516,55.5999984741211,18,59.2799987792969,38.9000015258789,18,0,NA,NA,18,62000,18
"1352",1352,51026,39,22,17,19,1,1,1,2,2,2,42,59,31,54.8400001525879,57,31,62000,11,18,4,2,18,0,2,39,13,54.7707710266113,53.7876930236816,13,58.6123085021973,46.292308807373,NA,1,0,1,0,2,58.6100006103516,55.5999984741211,18,59.2799987792969,38.9000015258789,18,1,13,13,18,62000,18
"1353",1353,51027,69,38,31,17,2,1,1,5,4,2,20,63,49,50,61,50,62000,12,42,4,1,24,0,2,50,24,67.25,41.7000007629395,24,61.8300018310547,16.7000007629395,1,0,0,0,0,2,61.0411987304688,50.0200004577637,50,63.4881629943848,20.4244899749756,49,0,NA,NA,42,62000,42
"1354",1354,51027,69,38,31,17,2,1,1,5,4,2,20,63,49,50,61,50,62000,12,42,4,2,26,0,2,50,26,55.310001373291,57.7000007629395,25,65.0800018310547,24,1,0,0,0,0,2,61.0411987304688,50.0200004577637,50,63.4881629943848,20.4244899749756,49,0,NA,NA,42,62000,42
"1355",1355,51028,74,36,38,20,2,1,1,3,2,2,12,70,67,38.2400016784668,66,68,62000,12,18,4,2,38,0,2,74,36,68.5800018310547,36.0999984741211,35,73.9100036621094,14.3000001907349,1,0,0,1,0,2,68.5800018310547,36.0999984741211,36,73.9100036621094,14.3000001907349,35,0,NA,NA,18,62000,18
"1356",1356,51028,74,36,38,20,2,1,1,3,2,2,12,70,67,38.2400016784668,66,68,62000,12,18,4,1,36,0,2,74,32,63.0974998474121,40.6474990844727,32,65.7234344482422,9.484375,NA,1,0,1,0,2,68.5800018310547,36.0999984741211,36,73.9100036621094,14.3000001907349,35,1,32,32,18,62000,18
"1357",1357,51031,77,32,45,22,1,1,1,1,3,2,4,82,69,10.1400003433228,75,69,63008,11,2,4,1,36,0,2,70,36,76.2200012207031,8.30000019073486,36,82.4400024414062,8.30000019073486,1,0,0,0,0,2,75.0721740722656,10.1173915863037,69,81.9665222167969,4.33043479919434,69,0,NA,NA,2,63008,2
"1358",1358,51031,77,32,45,22,1,1,1,1,3,2,4,82,69,10.1400003433228,75,69,63008,11,2,4,2,34,0,2,70,33,73.8199996948242,12.1000003814697,33,81.4499969482422,0,1,0,0,0,0,2,75.0721740722656,10.1173915863037,69,81.9665222167969,4.33043479919434,69,0,NA,NA,2,63008,2
"1359",1359,51032,63,35,28,20,1,1,1,1,2,2,5,84,59,8.47000026702881,79,59,63008,11,2,4,1,30,0,2,63,29,80.9300003051758,6.90000009536743,29,85.0299987792969,6.90000009536743,1,0,0,0,0,2,78.9977951049805,8.4762716293335,59,83.9316940307617,5.06949138641357,59,0,NA,NA,2,63008,2
"1360",1360,51032,63,35,28,20,1,1,1,1,2,2,5,84,59,8.47000026702881,79,59,63008,11,2,4,2,33,0,2,63,30,77.129997253418,10,30,82.870002746582,3.29999995231628,1,0,0,0,0,2,78.9977951049805,8.4762716293335,59,83.9316940307617,5.06949138641357,59,0,NA,NA,2,63008,2
"1361",1361,51033,67,36,31,20,1,1,1,1,2,2,11,79,61,9.84000015258789,77,61,63008,11,3,4,1,33,0,2,67,31,79,3.20000004768372,31,79.3499984741211,6.5,1,0,0,0,0,2,77.4754104614258,9.8393440246582,61,79.0303268432617,11.516393661499,61,0,NA,NA,3,63008,3
"1362",1362,51033,67,36,31,20,1,1,1,1,2,2,11,79,61,9.84000015258789,77,61,63008,11,3,4,2,34,0,2,67,30,75.9000015258789,16.7000007629395,30,78.6999969482422,16.7000007629395,1,0,0,0,0,2,77.4754104614258,9.8393440246582,61,79.0303268432617,11.516393661499,61,0,NA,NA,3,63008,3
"1363",1363,51034,74,36,38,17,1,1,1,1,2,2,6,80,70,40,74,70,63008,11,3,4,1,37,0,2,74,35,71.1399993896484,40,35,77.4599990844727,5.69999980926514,1,0,0,0,0,2,74.1399993896484,40,70,79.8450012207031,5.69999980926514,70,0,NA,NA,3,63008,3
"1364",1364,51034,74,36,38,17,1,1,1,1,2,2,6,80,70,40,74,70,63008,11,3,4,2,37,0,2,74,35,77.1399993896484,40,35,82.2300033569336,5.69999980926514,1,0,0,0,0,2,74.1399993896484,40,70,79.8450012207031,5.69999980926514,70,0,NA,NA,3,63008,3
"1365",1365,51035,58,33,25,17,1,1,1,1,2,2,9,76,57,41.3800010681152,73,58,63008,11,2,4,1,31,0,2,61,29,70.4100036621094,41.4000015258789,29,75.5500030517578,13.8000001907349,1,0,0,1,0,2,70.4100036621094,41.4000015258789,29,75.5500030517578,13.8000001907349,29,0,NA,NA,2,63008,2
"1366",1366,51035,58,33,25,17,1,1,1,1,2,2,9,76,57,41.3800010681152,73,58,63008,11,2,4,2,30,0,2,61,29,75.5899963378906,41.3600006103516,28,76.4660720825195,4.02857160568237,NA,1,0,1,0,2,70.4100036621094,41.4000015258789,29,75.5500030517578,13.8000001907349,29,1,28,29,2,63008,2
"1367",1367,51036,50,28,22,14,2,1,1,1,2,2,9,84,43,16.2800006866455,79,43,63008,12,4,4,1,24,0,2,50,20,76.9499969482422,15,20,82.1500015258789,5,1,0,0,0,0,2,78.8862762451172,16.2837200164795,43,84.3483734130859,9.2790699005127,43,0,NA,NA,4,63008,4
"1368",1368,51036,50,28,22,14,2,1,1,1,2,2,9,84,43,16.2800006866455,79,43,63008,12,4,4,2,26,0,2,50,23,80.5699996948242,17.3999996185303,23,86.2600021362305,13,1,0,0,0,0,2,78.8862762451172,16.2837200164795,43,84.3483734130859,9.2790699005127,43,0,NA,NA,4,63008,4
"1369",1369,51038,69,40,29,16,1,1,1,1,2,2,7,78,67,10.289999961853,77,68,64006,11,3,4,2,35,0,2,69,34,83.4700012207031,5.90000009536743,34,78.9700012207031,8.80000019073486,1,0,0,1,0,2,83.4700012207031,5.90000009536743,34,78.9700012207031,8.80000019073486,34,0,NA,NA,3,64006,3
"1370",1370,51038,69,40,29,16,1,1,1,1,2,2,7,78,67,10.289999961853,77,68,64006,11,3,4,1,34,0,2,69,34,70.5299987792969,14.6800003051758,33,77.000602722168,5.14545440673828,NA,1,0,1,0,2,83.4700012207031,5.90000009536743,34,78.9700012207031,8.80000019073486,34,1,33,34,3,64006,3
"1371",1371,51039,111,50,61,18,1,1,1,1,3,3,12,74,103,19.4200000762939,70,103,64006,11,6,4,1,38,0,3,111,38,66.7099990844727,18.3999996185303,38,76.3199996948242,7.90000009536743,1,0,0,0,0,3,70.5056304931641,19.3854370117188,103,73.6340789794922,11.6524267196655,103,0,NA,NA,6,64006,6
"1372",1372,51039,111,50,61,18,1,1,1,1,3,3,12,74,103,19.4200000762939,70,103,64006,11,6,4,2,37,0,3,111,35,70.8600006103516,17.1000003814697,35,72.2300033569336,11.3999996185303,1,0,0,0,0,3,70.5056304931641,19.3854370117188,103,73.6340789794922,11.6524267196655,103,0,NA,NA,6,64006,6
"1373",1373,51039,111,50,61,18,1,1,1,1,3,3,12,74,103,19.4200000762939,70,103,64006,11,6,4,3,36,0,3,111,30,74.9000015258789,23.2999992370605,30,71.870002746582,16.7000007629395,1,0,0,0,0,3,70.5056304931641,19.3854370117188,103,73.6340789794922,11.6524267196655,103,0,NA,NA,6,64006,6
"1374",1374,51040,69,41,28,12,1,1,1,4,2,2,12,75,65,23.0799999237061,73,65,64006,11,11,4,1,34,0,2,69,33,75.1800003051758,21.2000007629395,33,73.1800003051758,12.1000003814697,1,0,0,0,0,2,73.4618453979492,23.0707683563232,65,74.9079971313477,12.2969226837158,65,0,NA,NA,11,64006,11
"1375",1375,51040,69,41,28,12,1,1,1,4,2,2,12,75,65,23.0799999237061,73,65,64006,11,11,4,2,35,0,2,69,32,71.6900024414062,25,32,76.6900024414062,12.5,1,0,0,0,0,2,73.4618453979492,23.0707683563232,65,74.9079971313477,12.2969226837158,65,0,NA,NA,11,64006,11
"1376",1376,51041,122,60,62,26,1,1,1,1,4,3,11,74,108,15.7399997711182,72,108,64006,11,7,4,2,36,0,3,111,35,66.3399963378906,20,35,73.9100036621094,14.3000001907349,1,0,0,1,0,3,73.0668029785156,13.8847217559814,72,74.7733306884766,11.1138887405396,72,0,NA,NA,7,64006,7
"1377",1377,51041,122,60,62,26,1,1,1,1,4,3,11,74,108,15.7399997711182,72,108,64006,11,7,4,3,37,0,3,111,37,79.4300003051758,8.10000038146973,37,75.5899963378906,8.10000038146973,1,0,0,1,0,3,73.0668029785156,13.8847217559814,72,74.7733306884766,11.1138887405396,72,0,NA,NA,7,64006,7
"1378",1378,51041,122,60,62,26,1,1,1,1,4,3,11,74,108,15.7399997711182,72,108,64006,11,7,4,1,38,0,3,111,36,69.8663864135742,19.4505558013916,36,72.4533309936523,10.7722225189209,NA,1,0,1,0,3,73.0668029785156,13.8847217559814,72,74.7733306884766,11.1138887405396,72,1,36,36,7,64006,7
"1379",1379,51042,117,42,75,20,1,1,1,2,3,3,6,77,100,26,72,100,64006,11,15,4,2,37,0,3,111,34,71.9400024414062,29.3999996185303,35,77.4000015258789,8.60000038146973,1,0,0,1,0,3,69.5204315185547,27.5231876373291,69,78.0159454345703,4.36231899261475,69,0,NA,NA,15,64006,15
"1380",1380,51042,117,42,75,20,1,1,1,2,3,3,6,77,100,26,72,100,64006,11,15,4,3,38,0,3,111,35,67.1699981689453,25.7000007629395,34,78.6500015258789,0,1,0,0,1,0,3,69.5204315185547,27.5231876373291,69,78.0159454345703,4.36231899261475,69,0,NA,NA,15,64006,15
"1381",1381,51042,117,42,75,20,1,1,1,2,3,3,6,77,100,26,72,100,64006,11,15,4,1,36,0,3,111,31,77.5190353393555,22.6096782684326,31,74.7387084960938,9.64516162872314,NA,1,0,1,0,3,69.5204315185547,27.5231876373291,69,78.0159454345703,4.36231899261475,69,1,31,31,15,64006,15
"1382",1382,51043,94,45,49,21,1,1,1,1,3,3,9,82,90,14.4399995803833,76,90,64006,11,6,4,2,29,0,3,94,29,76.8300018310547,20.7000007629395,29,80.3399963378906,10.3000001907349,1,0,0,1,0,3,80.3375778198242,11.2790327072144,62,83.773063659668,9.66129016876221,62,0,NA,NA,6,64006,6
"1383",1383,51043,94,45,49,21,1,1,1,1,3,3,9,82,90,14.4399995803833,76,90,64006,11,6,4,3,33,0,3,94,33,83.4199981689453,3,33,86.7900009155273,9.10000038146973,1,0,0,1,0,3,80.3375778198242,11.2790327072144,62,83.773063659668,9.66129016876221,62,0,NA,NA,6,64006,6
"1384",1384,51043,94,45,49,21,1,1,1,1,3,3,9,82,90,14.4399995803833,76,90,64006,11,6,4,1,32,0,3,94,28,66.3953552246094,21.4392852783203,28,78.0739288330078,7.5357141494751,NA,1,0,1,0,3,80.3375778198242,11.2790327072144,62,83.773063659668,9.66129016876221,62,1,28,28,6,64006,6
"1385",1385,51044,70,34,36,12,1,1,1,4,2,2,13,64,53,22.6399993896484,68,53,64006,11,18,4,1,32,0,2,70,27,68,29.6000003814697,27,62.810001373291,11.1000003814697,1,0,0,1,0,2,68,29.6000003814697,27,62.810001373291,11.1000003814697,27,0,NA,NA,18,64006,18
"1386",1386,51044,70,34,36,12,1,1,1,4,2,2,13,64,53,22.6399993896484,68,53,64006,11,18,4,2,38,0,2,70,26,68,15.4123077392578,26,65.2357711791992,14.9730768203735,NA,1,0,1,0,2,68,29.6000003814697,27,62.810001373291,11.1000003814697,27,1,26,26,18,64006,18
"1387",1387,51045,53,28,25,12,2,1,1,3,2,2,8,77,51,35.2900009155273,73,51,64006,12,10,4,1,27,0,2,53,26,76.4599990844727,19.2000007629395,26,80.379997253418,7.69999980926514,1,0,0,0,0,2,72.5874481201172,35.2784309387207,51,77.0564727783203,7.84705877304077,51,0,NA,NA,10,64006,10
"1388",1388,51045,53,28,25,12,2,1,1,3,2,2,8,77,51,35.2900009155273,73,51,64006,12,10,4,2,26,0,2,53,25,68.5599975585938,52,25,73.5999984741211,8,1,0,0,0,0,2,72.5874481201172,35.2784309387207,51,77.0564727783203,7.84705877304077,51,0,NA,NA,10,64006,10
"1389",1389,51046,35,18,17,11,2,1,1,5,1,1,9,74,34,45.4500007629395,64,33,64006,12,30,4,1,35,0,1,35,33,64,45.4500007629395,34,74,9,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,30,64006,30
"1390",1390,51048,136,67,69,28,1,1,1,1,4,4,17,71,124,34.1300010681152,70,126,66001,11,6,4,1,34,0,4,136,33,71.4499969482422,36.4000015258789,32,70.5299987792969,18.7999992370605,1,0,0,0,0,4,70.0686492919922,34.1460304260254,126,70.8732223510742,16.9612903594971,124,0,NA,NA,6,66001,6
"1391",1391,51048,136,67,69,28,1,1,1,1,4,4,17,71,124,34.1300010681152,70,126,66001,11,6,4,2,34,0,4,136,29,71.7600021362305,27.6000003814697,28,74.2900009155273,21.3999996185303,1,0,0,0,0,4,70.0686492919922,34.1460304260254,126,70.8732223510742,16.9612903594971,124,0,NA,NA,6,66001,6
"1392",1392,51048,136,67,69,28,1,1,1,1,4,4,17,71,124,34.1300010681152,70,126,66001,11,6,4,3,33,0,4,136,32,76.3399963378906,15.6000003814697,32,72.6600036621094,6.30000019073486,1,0,0,0,0,4,70.0686492919922,34.1460304260254,126,70.8732223510742,16.9612903594971,124,0,NA,NA,6,66001,6
"1393",1393,51048,136,67,69,28,1,1,1,1,4,4,17,71,124,34.1300010681152,70,126,66001,11,6,4,4,35,0,4,136,32,60.8400001525879,56.2999992370605,32,66.4400024414062,21.8999996185303,1,0,0,0,0,4,70.0686492919922,34.1460304260254,126,70.8732223510742,16.9612903594971,124,0,NA,NA,6,66001,6
"1394",1394,51049,36,23,13,10,1,1,1,4,1,1,17,65,29,51.7200012207031,60,29,66001,11,20,4,1,36,0,1,36,31,58.6800003051758,54.7999992370605,31,63.3199996948242,22.6000003814697,1,0,0,0,0,1,58.6800003051758,54.7999992370605,31,63.3199996948242,22.6000003814697,31,0,NA,NA,20,66001,20
"1395",1395,51050,91,60,31,24,1,1,1,2,3,3,17,75,82,35.3699989318848,75,82,66001,11,12,4,1,35,0,3,91,33,67.2699966430664,48.5,32,68.5899963378906,28.1000003814697,1,0,0,1,0,3,75.9794311523438,32.0849075317383,53,77.670768737793,17.2923069000244,52,0,NA,NA,12,66001,12
"1396",1396,51050,91,60,31,24,1,1,1,2,3,3,17,75,82,35.3699989318848,75,82,66001,11,12,4,3,22,0,3,91,20,90.3499984741211,5,20,92.1999969482422,0,1,0,0,1,0,3,75.9794311523438,32.0849075317383,53,77.670768737793,17.2923069000244,52,0,NA,NA,12,66001,12
"1397",1397,51050,91,60,31,24,1,1,1,2,3,3,17,75,82,35.3699989318848,75,82,66001,11,12,4,2,34,0,3,91,29,73.2099990844727,41.3737945556641,30,70.3706665039062,16.4933338165283,NA,1,0,1,0,3,75.9794311523438,32.0849075317383,53,77.670768737793,17.2923069000244,52,1,30,29,12,66001,12
"1398",1398,51051,70,33,37,16,1,1,1,2,2,2,5,76,65,33.8499984741211,73,65,66001,11,8,4,1,36,0,2,70,32,77.5599975585938,31.2999992370605,32,73.0299987792969,9.39999961853027,1,0,0,0,0,2,73.3969268798828,33.889232635498,65,75.9847717285156,4.62769222259521,65,0,NA,NA,8,66001,8
"1399",1399,51051,70,33,37,16,1,1,1,2,2,2,5,76,65,33.8499984741211,73,65,66001,11,8,4,2,34,0,2,70,33,69.3600006103516,36.4000015258789,33,78.8499984741211,0,1,0,0,0,0,2,73.3969268798828,33.889232635498,65,75.9847717285156,4.62769222259521,65,0,NA,NA,8,66001,8
"1400",1400,51052,73,35,38,20,1,1,1,1,2,2,4,76,70,24.2900009155273,73,70,66001,11,7,4,1,37,0,2,73,37,73.8899993896484,27,37,78.3199996948242,0,1,0,0,0,0,2,72.9990005493164,24.2657146453857,70,76.0995712280273,4.28999996185303,70,0,NA,NA,7,66001,7
"1401",1401,51052,73,35,38,20,1,1,1,1,2,2,4,76,70,24.2900009155273,73,70,66001,11,7,4,2,36,0,2,73,33,72,21.2000007629395,33,73.6100006103516,9.10000038146973,1,0,0,0,0,2,72.9990005493164,24.2657146453857,70,76.0995712280273,4.28999996185303,70,0,NA,NA,7,66001,7
"1402",1402,51053,45,23,22,16,1,1,1,5,2,2,51,55,35,88.5699996948242,47,35,66001,11,28,4,1,21,0,2,45,17,54.5299987792969,82.4000015258789,17,64.120002746582,23.5,1,0,0,1,0,2,54.5299987792969,82.4000015258789,17,64.120002746582,23.5,17,0,NA,NA,28,66001,28
"1403",1403,51053,45,23,22,16,1,1,1,5,2,2,51,55,35,88.5699996948242,47,35,66001,11,28,4,2,24,0,2,45,18,39.8883323669434,94.3972244262695,18,46.3866653442383,76.9722213745117,NA,1,0,1,0,2,54.5299987792969,82.4000015258789,17,64.120002746582,23.5,17,1,18,18,28,66001,28
"1404",1404,51054,75,38,37,16,1,1,1,1,2,2,11,76,72,32.4300003051758,73,74,66001,11,6,4,1,37,0,2,75,36,76.4400024414062,25,36,76.6900024414062,8.30000019073486,1,0,0,0,0,2,72.6605377197266,32.4459457397461,74,75.5400009155273,11.1000003814697,72,0,NA,NA,6,66001,6
"1405",1405,51054,75,38,37,16,1,1,1,1,2,2,11,76,72,32.4300003051758,73,74,66001,11,6,4,2,38,0,2,75,38,69.0800018310547,39.5,36,74.3899993896484,13.8999996185303,1,0,0,0,0,2,72.6605377197266,32.4459457397461,74,75.5400009155273,11.1000003814697,72,0,NA,NA,6,66001,6
"1406",1406,51055,33,14,19,12,1,1,1,2,1,1,4,74,25,16,78,25,66001,11,8,4,1,33,0,1,33,25,78,16,25,74,4,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,8,66001,8
"1407",1407,51056,108,64,44,26,1,1,1,2,3,3,17,67,104,30.7700004577637,68,104,66001,11,7,4,1,35,0,3,108,36,72.3099975585938,33.2999992370605,36,69.4700012207031,16.7000007629395,1,0,0,0,0,3,68.0024032592773,30.7663459777832,104,67.1916351318359,17.3201923370361,104,0,NA,NA,7,66001,7
"1408",1408,51056,108,64,44,26,1,1,1,2,3,3,17,67,104,30.7700004577637,68,104,66001,11,7,4,2,37,0,3,108,35,67.5999984741211,28.6000003814697,35,68.3099975585938,14.3000001907349,1,0,0,0,0,3,68.0024032592773,30.7663459777832,104,67.1916351318359,17.3201923370361,104,0,NA,NA,7,66001,7
"1409",1409,51056,108,64,44,26,1,1,1,2,3,3,17,67,104,30.7700004577637,68,104,66001,11,7,4,3,36,0,3,108,33,63.7299995422363,30.2999992370605,33,63.5200004577637,21.2000007629395,1,0,0,0,0,3,68.0024032592773,30.7663459777832,104,67.1916351318359,17.3201923370361,104,0,NA,NA,7,66001,7
"1410",1410,51057,71,42,29,16,1,1,1,3,2,2,45,53,65,67.6900024414062,47,65,66001,11,20,4,1,36,0,2,71,35,45.8600006103516,74.3000030517578,35,52.060001373291,48.5999984741211,1,0,0,0,0,2,46.6030769348145,67.6999969482422,65,52.8953857421875,44.6307678222656,65,0,NA,NA,20,66001,20
"1411",1411,51057,71,42,29,16,1,1,1,3,2,2,45,53,65,67.6900024414062,47,65,66001,11,20,4,2,35,0,2,71,30,47.4700012207031,60,30,53.8699989318848,40,1,0,0,0,0,2,46.6030769348145,67.6999969482422,65,52.8953857421875,44.6307678222656,65,0,NA,NA,20,66001,20
"1412",1412,51058,70,37,33,17,1,1,1,2,2,2,38,59,61,62.2999992370605,57,61,66001,11,12,4,1,37,0,2,70,35,58.689998626709,68.5999984741211,35,61.3400001525879,37.0999984741211,1,0,0,1,0,2,58.689998626709,68.5999984741211,35,61.3400001525879,37.0999984741211,35,0,NA,NA,12,66001,12
"1413",1413,51058,70,37,33,17,1,1,1,2,2,2,38,59,61,62.2999992370605,57,61,66001,11,12,4,2,33,0,2,70,26,54.7249984741211,53.8192291259766,26,55.8499984741211,39.211540222168,NA,1,0,1,0,2,58.689998626709,68.5999984741211,35,61.3400001525879,37.0999984741211,35,1,26,26,12,66001,12
"1414",1414,51059,80,43,37,17,1,1,1,1,4,2,20,68,50,41.0699996948242,62,56,66001,11,7,4,1,32,0,2,57,32,61.2200012207031,40.5999984741211,30,65.9000015258789,16.7000007629395,1,0,0,0,0,2,61.644287109375,41.0714302062988,56,68.379997253418,20.0200004577637,50,0,NA,NA,7,66001,7
"1415",1415,51059,80,43,37,17,1,1,1,1,4,2,20,68,50,41.0699996948242,62,56,66001,11,7,4,2,25,0,2,57,24,62.2099990844727,41.7000007629395,20,72.0999984741211,25,1,0,0,0,0,2,61.644287109375,41.0714302062988,56,68.379997253418,20.0200004577637,50,0,NA,NA,7,66001,7
